1.00000000e+02 2.11176219e-35
9.99839968e+01 2.12995243e-35
9.99679936e+01 2.14829928e-35
9.99519904e+01 2.16680409e-35
9.99359872e+01 2.18546820e-35
9.99199840e+01 2.20429300e-35
9.99039808e+01 2.22327987e-35
9.98879776e+01 2.24243020e-35
9.98719744e+01 2.26174539e-35
9.98559712e+01 2.28122687e-35
9.98399680e+01 2.30087607e-35
9.98239648e+01 2.32069443e-35
9.98079616e+01 2.34068340e-35
9.97919584e+01 2.36084446e-35
9.97759552e+01 2.38117908e-35
9.97599520e+01 2.40168875e-35
9.97439488e+01 2.42237499e-35
9.97279456e+01 2.44323932e-35
9.97119424e+01 2.46428325e-35
9.96959392e+01 2.48550835e-35
9.96799360e+01 2.50691617e-35
9.96639328e+01 2.52850828e-35
9.96479296e+01 2.55028626e-35
9.96319264e+01 2.57225172e-35
9.96159232e+01 2.59440627e-35
9.95999200e+01 2.61675154e-35
9.95839168e+01 2.63928916e-35
9.95679136e+01 2.66202080e-35
9.95519104e+01 2.68494811e-35
9.95359072e+01 2.70807279e-35
9.95199040e+01 2.73139654e-35
9.95039008e+01 2.75492106e-35
9.94878976e+01 2.77864808e-35
9.94718944e+01 2.80257935e-35
9.94558912e+01 2.82671661e-35
9.94398880e+01 2.85106166e-35
9.94238848e+01 2.87561626e-35
9.94078816e+01 2.90038223e-35
9.93918784e+01 2.92536139e-35
9.93758752e+01 2.95055556e-35
9.93598720e+01 2.97596660e-35
9.93438688e+01 3.00159637e-35
9.93278656e+01 3.02744676e-35
9.93118624e+01 3.05351966e-35
9.92958592e+01 3.07981698e-35
9.92798560e+01 3.10634067e-35
9.92638528e+01 3.13309266e-35
9.92478496e+01 3.16007492e-35
9.92318464e+01 3.18728943e-35
9.92158432e+01 3.21473819e-35
9.91998400e+01 3.24242321e-35
9.91838368e+01 3.27034653e-35
9.91678336e+01 3.29851019e-35
9.91518304e+01 3.32691627e-35
9.91358272e+01 3.35556685e-35
9.91198240e+01 3.38446402e-35
9.91038208e+01 3.41360993e-35
9.90878176e+01 3.44300669e-35
9.90718144e+01 3.47265648e-35
9.90558112e+01 3.50256147e-35
9.90398080e+01 3.53272385e-35
9.90238048e+01 3.56314584e-35
